BusStopCode RoadName    Description
46771	Woodlands Ave 7	Opp Admiralty Stn
46779	Woodlands Ave 7	Admiralty Stn
46781	Woodlands Ave 6	Bef Admiralty Pr Sch
46789	Woodlands Ave 6	Opp Admiralty Pr Sch
46791	Woodlands Ave 6	Blk 722
46799	Woodlands Ave 6	Blk 786A CP
46801	Woodlands Ave 6	Aft W'Lands Mart
46809	Woodlands Ave 6	Opp W'Lands Mart
46811	Woodlands Circle	Blk 726
46821	Woodlands Circle	Blk 713
46831	Woodlands Circle	Blk 747A CP
46841	Woodlands Circle	Opp Blk 739A CP
46851	Woodlands Ring Rd	Blk 664
46859	Woodlands Ring Rd	Blk 608A
46861	Woodlands Ring Rd	Opp Blk 624B
46869	Woodlands Ring Rd	Blk 628A
46871	Woodlands Ring Rd	Blk 644
46879	Woodlands Ring Rd	Blk 637
46881	Woodlands Loop	Old Chang Kee Bldg
46891	Woodlands Loop	Jordon Food Ind
46901	Woodlands Loop	Blk 15
46911	Woodlands Loop	Opp Blk 20
46921	Woodlands Link	Opp Blk 22
46931	Woodlands Ave 9	Opp W'Lands Spectrum 1
46941	Woodlands Ave 9	Opp Nylect Engrg
46951	Woodlands Dr 14	Blk 536A
46961	Woodlands Ave 4	Blk 547
46969	Woodlands Ave 4	Blk 532
46971	Woodlands Ave 1	Woodgrove Pr Sch
46979	Woodlands Ave 1	Opp Blk 507
46981	Woodlands Ave 1	Blk 541
46989	Woodlands Ave 1	Opp Blk 540
46991	Woodlands Ave 1	Blk 589
46999	Woodlands Ave 1	Opp Blk 589
47011	Admiralty Rd	Bef W'Lands Waterfront Pk
47019	Admiralty Rd	Aft W'Lands Waterfront Pk
47021	Admiralty Rd West	Khalsa Crescent Drug Rehab Ctr
47029	Admiralty Rd West	Opp Khalsa Crescent Drug Rehab Ctr
47031	Admiralty Rd West	Bef Keramat Rd
47039	Admiralty Rd West	Aft View Rd
47041	Admiralty Rd West	Opp W'Lands Auto Hub
47049	Admiralty Rd West	W'Lands Auto Hub
47051	Admiralty Rd West	Aft W'Lands Ind Pk E4
47059	Admiralty Rd West	Bef W'Lands Ind Pk E4
47061	Admiralty Rd West	Aft Attap Valley Rd
47069	Admiralty Rd West	Nth Tech
47071	Admiralty Rd West	Bef British American Tobacco
47079	Admiralty Rd West	Opp British American Tobacco
47081	Senoko Rd	Aft Senoko Cres
47089	Senoko Rd	Aft Senoko Dr
47091	Senoko Dr	Bef Senoko Cres
47099	Senoko Dr	Aft Senoko Cres
47101	Senoko Dr	Aft Senoko Ave
47109	Senoko Dr	Lian Beng Engrg
47111	Senoko Ave	Bef Senoko Way
47119	Senoko Ave	Aft Senoko Way
47121	Senoko Rd	Opp Lian Aik Siong Machinery
47129	Senoko Rd	Lian Aik Siong Machinery
47131	Senoko Rd	Fuji Oil S'Pore
47141	Senoko Rd	Bef Sc Auto
47151	Senoko Rd	Aft Scania S'Pore
47169	Senoko Dr	Chuan Lim Construction
47179	Senoko Loop	Comfortdelgro Engrg
47189	Senoko Loop	K.U.S. Holdings
47199	Senoko Loop	Bef Senoko Dr
47501	Woodlands Dr 16	Opp Blk 583
47511	Woodlands Dr 16	Blk 554
47521	Woodlands Dr 16	Opp Blk 575
47539	Woodlands Ave 6	Opp Woodgrove Sec Sch
47541	Woodlands Ave 6	Blk 639
47549	Woodlands Ave 6	Opp Blk 639
47551	Woodlands Ave 6	Blk 630
47559	Woodlands Ave 6	Opp Blk 630
47561	Woodlands Ave 5	Blk 620
47569	Woodlands Ave 5	Opp Blk 620
47571	Woodlands Ave 5	Blk 618
47579	Woodlands Ave 5	Blk 556
47581	Woodlands Ave 5	Opp Blk 521
47589	Woodlands Ave 5	Blk 519A CP
47591	Woodlands Ave 6	Blk 680
47599	Woodlands Ave 6	Blk 683A
47601	Woodlands Ave 7	Blk 793
47609	Woodlands Ave 7	Opp Blk 793
47611	Woodlands Ave 7	Woodsvale Condo
47619	Woodlands Ave 7	Opp Woodsvale Condo
47621	Woodlands Ave 7	Aft Gambas Ave
47629	Woodlands Ave 7	Seagate
47639	Woodlands Ave 1	Blk 418
47641	Woodlands Dr 62	Blk 681A
47649	Woodlands Dr 62	Opp Blk 681B
47651	Woodlands Dr 73	Blk 684B
47659	Woodlands Dr 73	Blk 685A
47661	Woodlands Cres	Blk 788E
47671	Woodlands Cres	Opp Admiralty Sec Sch
47681	Woodlands Cres	Woodsvale Condo
47711	Jln Jim Quee	JB Sentral Bus Ter
47801	Admiralty Rd West	Sunshine Bakery
47809	Admiralty Rd West	Opp Sunshine Bakery
47811	Admiralty Rd West	W'Lands Sunny Food
47819	Admiralty Rd West	Opp W'Lands Sunny Food
47821	Admiralty Rd West	Opp Sumitomo Bakelite S'pore
47829	Admiralty Rd West	Sumitomo Bakelite S'pore
48011	Mandai Rd	Opp Mandai Camp 2
48019	Mandai Rd	Mandai Camp 2
48021	Mandai Rd	Aft Mandai Lake Rd
48029	Mandai Rd	Bef Mandai Lake Rd
48031	Mandai Rd	LP 162
48039	Mandai Rd	LP 159
48041	Mandai Rd	Aft Jln Ulu Sembawang
48049	Mandai Rd	Bef Jln Ulu Sembawang
48051	Mandai Rd	Mandai Agrotech Pk
48059	Mandai Rd	Opp Mandai Agrotech Pk
48061	Mandai Rd	Bef Mandai Ave
48069	Mandai Rd	Aft Mandai Ave
48071	Mandai Rd	Mandai Crematorium
48079	Mandai Rd	Opp Mandai Crematorium
48081	Mandai Rd	Opp Upp Seletar Reservoir
48089	Mandai Rd	Upp Seletar Reservoir
48091	Mandai Rd	SCDF Nee Soon Camp
48099	Mandai Rd	Opp SCDF Nee Soon Camp
48101	Mandai Rd	Aft Meng Suan Rd
48109	Mandai Rd	Opp Meng Suan Rd
48111	Mandai Lake Rd	Aft Mandai Rd
48119	Mandai Lake Rd	Bef Mandai Rd
48121	Mandai Lake Rd	Bef S'pore Zoo
48129	Mandai Lake Rd	Aft S'pore Zoo
48131	Mandai Lake Rd	S'Pore Zoo
48141	Mandai Ave	Opp Mandai Crematorium & Columbarium
48149	Mandai Ave	Mandai Crematorium & Columbarium
49011	Sg Kadut St 1	Opp Kim Hock Corp Pte Ltd
49019	Sg Kadut St 1	Kim Hock Corp Pte Ltd
49021	Sg Kadut St 1	Sg Kadut St 2
49029	Sg Kadut St 1	Opp Sg Kadut St 2
49031	Sg Kadut St 1	Opp Crown Alliance Industries
49039	Sg Kadut St 1	Asia Rattan Trading Co
49041	Sg Kadut St 1	DHdeco Pte Ltd
49049	Sg Kadut St 1	Sim Hup Co
49051	Sg Kadut St 1	Aft Sg Kadut Eating Hse
49059	Sg Kadut St 1	Aft LCS Optiroc Pte Ltd
49061	Sg Kadut St 1	Poh Cheong Concrete Products
49069	Sg Kadut St 1	Tropical Furniture Ltd
49071	Sg Kadut Dr	Opp Wason Wood Ind
49079	Sg Kadut Dr	Wason Wood Ind
49081	Sg Kadut Dr	Aft Kranji Cres
49089	Sg Kadut Dr	Bef Kranji Cres
49091	Kranji Rd	Opp Kranji Wtr Reclam Plt
49099	Kranji Rd	AFT KRANJI WATER RECLAMATION PLANT
49101	Kranji Rd	Opp Ordinance Supply Base
49109	Kranji Rd	Kranji Wtr Reclam Plt
49111	Kranji Rd	Aft Jln Lam Huat
49119	Kranji Rd	Blk 2
49121	Kranji Rd	Aft SMRT Buses Kranji Depot
49129	Kranji Rd	Lip Guan Ind
49131	Sg Kadut Ave	Tan Chiang Bros Marble
49139	Sg Kadut Ave	Bef Sg Kadut Way
49141	Kranji Way	Ctrl Granite Ind
49149	Kranji Way	Bef Fishing Ground A
49151	Kranji Way	Daiya Engrg
49159	Kranji Way	Econ Group
49169	Kranji Way	Tong Seng Concrete Ltd
49171	Kranji Way	Opp Shingda Construction
49179	Kranji Way	Aft Kranji Cres
49181	Kranji Loop	Dapolite Ind
49189	Kranji Loop	Aft Kranji Rd
49199	Kranji Way	Kranji Reservoir Pk B
49209	Neo Tiew Cres	Sg Buloh Wetland Reserve
49211	Kranji Way	PUB Quarter
49219	Kranji Way	Opp PUB Quarter
49229	Neo Tiew Cres	Long Kuan Hung Crocodile Farm
49239	Neo Tiew Cres	Opp Nyee Phoe Group
49249	Neo Tiew Cres	Aft Neo Tiew Rd
50011	Kg Java Rd	Opp Parish Of Christ Ch
50019	Keng Lee Rd	Parish Of Christ Ch
50021	Thomson Rd	United Sq
50029	Thomson Rd	Opp United Sq
50031	Thomson Rd	Opp Novena Ch
50037	Thomson Rd	Novena Stn Exit B
50038	Thomson Rd	Novena Stn
50041	Thomson Rd	Novena Lodge
50049	Thomson Rd	Opp Novena Lodge
50051	Thomson Rd	Thomson Med Ctr
50059	Thomson Rd	Opp Thomson Med Ctr
50061	Newton Rd	Opp Hotel Royal
50069	Newton Rd	Hotel Royal
50071	Norfolk Rd	Bef Carlisle Rd
50079	Norfolk Rd	Opp Carlisle Rd
50081	Owen Rd	Blk 41A
50089	Owen Rd	Blk 51
50111	Moulmein Rd	Revival Ctr Ch
50119	Moulmein Rd	St. Joseph Inst Jnr
50121	Moulmein Rd	Natl Skin Ctr
50129	Moulmein Rd	Opp Tan Tock Seng Hosp
50159	Kim Keat Rd	Bef Kim Keat Lane
50161	Balestier Rd	Bef Jln Dusun
50169	Balestier Rd	Aft Irrawaddy Rd
50171	Balestier Rd	Zhongshan Mall
50179	Balestier Rd	Opp Zhongshan Mall
50189	Balestier Rd	Opp Public Man
50191	Balestier Rd	Bef Balestier Plaza
50199	Balestier Rd	HMI Balestier Hosp
50201	Balestier Rd	Shaw Plaza
50209	Balestier Rd	Aft Pegu Rd
50211	Balestier Rd	Opp Balestier Pt
50221	Balestier Rd	Opp Balestier Twrs
50229	Balestier Rd	Balestier Twrs
50231	Balestier Rd	Northlight Sch
50239	Balestier Rd	S'pore Indian Assn
50241	Balestier Rd	Opp S'pore Khalsa Assn
50249	Balestier Rd	S'pore Khalsa Assn
50251	Rangoon Rd	Farrer Pk Stn Exit A
50259	Rangoon Rd	Opp Farrer Pk Stn
50261	Rangoon Rd	Kentish Lodge
50279	Gloucester Rd	Farrer Pk Stn Exit D
50301	Kent Rd	Kentish Green
50321	Dorset Rd	Aft Gloucester Rd
50331	Mcnair Rd	Blk 122
50349	Towner Rd	Blk 107
50351	Dorset Rd	Farrer Pk Tennis Ctr
50991	Whampoa Dr	Blk 82
51011	Thomson Rd	Opp Tan Tong Meng Twr
51019	Thomson Rd	Thomson Flyover
51021	Thomson Rd	Old Police Academy
51029	Thomson Rd	Opp Old Police Academy
51031	Thomson Rd	S'pore Polo Club
51039	Thomson Rd	Opp S'pore Polo Club
51041	Thomson Rd	Opp SLF Cplx
51049	Thomson Rd	SLF Cplx
51051	Thomson Rd	MediaCorp
51059	Thomson Rd	Opp MediaCorp
51069	Thomson Rd	Mt Alvernia Hosp
51071	Thomson Rd	Macritchie Reservoir
51079	Thomson Rd	Opp Macritchie Reservoir
51081	Marymount Rd	Opp Marymount Convent Sch
51089	Marymount Rd	Bef Marymount Convent Sch
51091	PIE	Opp Catholic JC
51099	Whitley Rd	Catholic JC
51101	PIE	Old Police Academy
51109	Whitley Rd	Opp Old Police Academy
51111	Lornie Rd	Opp Andrew Rd
51119	Lornie Rd	Bef Andrew Rd
51131	Braddell Rd	Opp Braddell View
51139	Braddell Rd	Braddell View
52009	Lor 6 Toa Payoh	Toa Payoh Int
52011	Braddell Rd	Bef Bishan Rd
52019	Braddell Rd	Aft Bishan Rd
52021	Braddell Rd	Opp Blk 1004
52029	Braddell Rd	Blk 1004
52031	Braddell Rd	Opp Blk 998
52039	Braddell Rd	Aft Muhajirin Mque
52049	Jln Tenteram	Blk 19
52051	Braddell Rd	Blk 147
52059	Braddell Rd	Blk 219
52061	Braddell Rd	BCA Academy
52069	Braddell Rd	Comfortdelgro Corp Ltd
52071	Jln Toa Payoh	Trellis Twrs
52079	Jln Toa Payoh	Opp Trellis Twrs
52081	Jln Toa Payoh	Aft Blk 195
52089	Jln Toa Payoh	Opp Blk 195
52099	Kim Keat Rd	Opp NKF
52109	Jln Bahagia	Bet Blks 33/34
52119	Jln Tenteram	Opp Blk 65
52129	Jln Bahagia	Blk 29
52131	Lor 1 Toa Payoh	Blk 163
52139	Lor 1 Toa Payoh	Oleander Twrs
52141	Lor 1 Toa Payoh	Philips S'pore
52149	Lor 1 Toa Payoh	Opp Philips S'pore
52151	Lor 1 Toa Payoh	Blk 131
52159	Lor 1 Toa Payoh	Blk 128
52161	Lor 1 Toa Payoh	Braddell Stn/Blk 111
52169	Lor 1 Toa Payoh	Blk 117
52171	Lor 1 Toa Payoh	Braddell Stn/Blk 107
52179	Lor 1 Toa Payoh	Braddell Stn/Blk 106
52181	Lor 2 Toa Payoh	Opp Toa Payoh Stn
52189	Lor 2 Toa Payoh	Toa Payoh Stn
52191	Lor 2 Toa Payoh	Blk 138B
52199	Lor 2 Toa Payoh	Blk 84B
52201	Lor 2 Toa Payoh	Blk 121
52209	Lor 2 Toa Payoh	Blk 101C CP
52211	Toa Payoh Rise	Lighthouse Sch
52219	Toa Payoh Rise	Bef Caldecott Stn
52221	Lor 3 Toa Payoh	Opp Jackson Sq
52229	Lor 3 Toa Payoh	Jackson Sq
52231	Toa Payoh Ctrl	Opp Blk 177
52239	Toa Payoh Ctrl	Blk 177
52241	Toa Payoh Rise	Opp Caldecott Stn
52249	Toa Payoh Rise	Aft Caldecott Stn
52251	Lor 4 Toa Payoh	Chung Hwa Free Clinic
52259	Lor 4 Toa Payoh	Opp Chung Hwa Free Clinic
52261	Lor 4 Toa Payoh	Opp Blk 73
52269	Lor 4 Toa Payoh	Blk 73
52271	Lor 4 Toa Payoh	Jackson Sq
52279	Lor 4 Toa Payoh	Blk 56
52281	Lor 5 Toa Payoh	Blk 68
52289	Lor 5 Toa Payoh	Blk 34
52291	Lor 5 Toa Payoh	Blk 59
52299	Lor 5 Toa Payoh	Blk 50
52301	Toa Payoh East	Blk 35
52309	Toa Payoh East	Opp Blk 35
52311	Toa Payoh East	Blk 23
52319	Toa Payoh East	Blk 25
52321	Lor 6 Toa Payoh	Toa Payoh Stadium
52329	Lor 6 Toa Payoh	Opp Toa Payoh Stadium
52331	Lor 6 Toa Payoh	Blk 27
52339	Lor 6 Toa Payoh	Opp Blk 26
52341	Lor 6 Toa Payoh	Pei Chun Public Sch
52349	Lor 6 Toa Payoh	United Medicare Ctr
52351	Lor 6 Toa Payoh	Blk 2
52359	Lor 6 Toa Payoh	Blk 52
52361	Lor 6 Toa Payoh	Blk 1
52369	Lor 6 Toa Payoh	Blk 237
52371	Lor 8 Toa Payoh	First Toa Payoh Pr Sch
52381	Lor 8 Toa Payoh	Braddell Tech Bldg
52389	Lor 8 Toa Payoh	Blk 227
52391	Lor 8 Toa Payoh	Opp Blk 231
52399	Lor 8 Toa Payoh	Blk 231
52401	Jln Rajah	Blk 102
52409	Jln Rajah	Opp Blk 102
52411	Jln Rajah	Blk 105
52419	Jln Rajah	Curtin S'pore
52429	Lor 7 Toa Payoh	Blk 17A
52439	Lor 7 Toa Payoh	Opp Blk 5
52441	Lor 1 Toa Payoh	Blk 202
52449	Lor 1 Toa Payoh	Toa Payoh Police Ctr
52451	Whampoa Rd	Blk 114
52471	Ah Hood Rd	EASB
52479	Ah Hood Rd	Opp EASB
52481	Lor 8 Toa Payoh	Toa Payoh Polyclinic
52489	Lor 8 Toa Payoh	Opp Toa Payoh Polyclinic
52499	Whampoa Rd	St. Michael's Ter
52501	Lor 6 Toa Payoh	Toa Payoh Swim Cplx
52509	Lor 6 Toa Payoh	Opp Toa Payoh Swim Cplx
52529	Lor 8 Toa Payoh	Bef Blk 221
52539	Lor 8 Toa Payoh	Blk 210 Mkt/FC
52559	Toa Payoh Rise	Caldecott Stn
53009	Bishan St 13	Bishan Int
53011	Upp Thomson Rd	St. Theresa's Home
53019	Upp Thomson Rd	Opp St. Theresa's Home
53021	Upp Thomson Rd	Opp Shunfu Est
53029	Upp Thomson Rd	Shunfu Est
53039	Upp Thomson Rd	Thomson CC
53041	Upp Thomson Rd	Bef Thomson Ridge
53049	Upp Thomson Rd	Bef Jln Todak
53051	Upp Thomson Rd	Bef Thomson Plaza
53059	Upp Thomson Rd	Opp Thomson Plaza
53061	Upp Thomson Rd	Bef Windsor Pk Rd
53069	Upp Thomson Rd	Aft Windsor Pk Rd
53071	Upp Thomson Rd	Opp Flame Tree Pk
53079	Upp Thomson Rd	Flame Tree Pk
53081	Upp Thomson Rd	Opp Faber Gdn
53089	Upp Thomson Rd	Faber Gdn
53091	Upp Thomson Rd	Bef Ang Mo Kio Ave 1
53099	Upp Thomson Rd	Aft Ang Mo Kio Ave 1
53111	Marymount Rd	Bef Marymount Lane
53119	Marymount Rd	Aft Bishan St 21
53121	Marymount Rd	Marymount Stn
53129	Marymount Rd	Opp Marymount Stn
53131	Marymount Rd	Blk 319
53139	Marymount Rd	Marymount View
53141	Marymount Rd	Opp Whitley Sec Sch
53149	Marymount Rd	Whitley Sec Sch
53151	Marymount Rd	Opp Blk 263A CP
53159	Marymount Rd	Blk 260
53161	Marymount Rd	Opp Blk 254
53169	Marymount Rd	Blk 254
53171	Sin Ming Rd	Blk 23
53179	Sin Ming Rd	Sin Ming Plaza
53181	Sin Ming Rd	Amtech Bldg
53189	Sin Ming Rd	Blk 25
53191	Sin Ming Rd	Blk 7 Ind Est
53199	Sin Ming Rd	Blk 22A CP
53201	Sin Ming Dr	Opp Nea Reg Off
53209	Sin Ming Dr	Aft Nea Reg Off
53211	Bishan Rd	Opp Raffles Inst
53219	Bishan Rd	Raffles Inst
53221	Bishan St 11	Blk 115
53229	Bishan St 11	Blk 501
53231	Bishan Rd	Bishan Stn
53239	Bishan Rd	Opp Bishan Stn
53241	Bishan Rd	Opp Blk 217
53249	Bishan Rd	Blk 210
53251	Bishan St 11	Blk 125
53259	Bishan St 11	Opp Blk 125
53261	Bishan St 14	Opp Bishan Stadium
53269	Bishan St 14	Bishan Stadium
53271	Bishan St 13	Opp Kuo Chuan Presby Sch
53279	Bishan St 13	Kuo Chuan Presby Sch
53281	Bishan St 13	Blk 169
53289	Bishan St 13	Zion Bible Presby Ch
53291	Shunfu Rd	Shunfu Mart
53299	Shunfu Rd	Blk 314
53301	Bishan St 21	Raffles Inst
53309	Bishan St 21	Opp Raffles Inst
53311	Bishan St 21	Opp Bosch
53319	Bishan St 21	Bosch
53321	Sin Ming Ave	CityCab
53329	Sin Ming Ave	Opp CityCab
53331	Sin Ming Ave	Bef Bright Hill Tp
53339	Sin Ming Ave	Opp Bright Hill Tp
53341	Sin Ming Ave	Blk 407
53349	Sin Ming Ave	Bishan Pk Sec Sch
53351	Sin Ming Ave	Ai Tong Sch
53359	Sin Ming Ave	Opp Ai Tong Sch
53361	Sin Ming Ave	Blk 454
53369	Sin Ming Ave	Opp Blk 454
53371	Bishan St 22	Blk 257
53379	Bishan St 22	Blk 245
53381	Bishan St 22	Bishan Nth Shop Mall
53389	Bishan St 22	Opp Bishan Nth Shop Mall
53391	Bishan St 22	Opp Blk 203
53399	Bishan St 22	Blk 202
53401	Bishan St 12	Guangyang Sec Sch
53409	Bishan St 12	Blk 131
53419	Bishan St 12	Opp Guangyang Pr Sch
54009	Ang Mo Kio Ave 8	Ang Mo Kio Int
54011	Ang Mo Kio Ave 6	Blk 207
54019	Ang Mo Kio Ave 6	Aft Blk 304
54031	Ang Mo Kio Ave 6	Opp Al-Muttaqin Mque
54039	Ang Mo Kio Ave 6	Bef Al-Muttaqin Mque
54041	Ang Mo Kio Ave 6	Opp Courts Ang Mo Kio
54049	Ang Mo Kio Ave 6	Courts Ang Mo Kio
54051	Ang Mo Kio Ave 6	Bef Ang Mo Kio Ave 5
54059	Ang Mo Kio Ave 6	Bef Ang Mo Kio Lib
54061	Ang Mo Kio Ave 1	Blk 246
54069	Ang Mo Kio Ave 1	Opp Blk 246
54071	Ang Mo Kio Ave 1	Blk 310
54079	Ang Mo Kio Ave 1	Opp Blk 315
54081	Ang Mo Kio Ave 1	Teck Ghee Ct
54089	Ang Mo Kio Ave 1	Opp Ang Mo Kio Swim Cplx
54091	Ang Mo Kio Ave 1	Blk 331
54099	Ang Mo Kio Ave 1	Opp Blk 333
54101	Ang Mo Kio Ave 1	Aft Ang Mo Kio Ave 10
54109	Ang Mo Kio Ave 1	Bef Ang Mo Kio Ave 10
54161	Ang Mo Kio St 11	Opp Blk 255
54169	Ang Mo Kio St 11	Blk 255
54181	Ang Mo Kio Ave 4	Blk 258
54189	Ang Mo Kio Ave 4	Blk 110
54191	Ang Mo Kio Ave 4	Blk 170
54199	Ang Mo Kio Ave 4	Blk 163
54201	Ang Mo Kio Ave 4	Opp Blk 155
54209	Ang Mo Kio Ave 4	Bet Blks 152/155
54211	Ang Mo Kio Ave 3	Mayflower Sec Sch
54219	Ang Mo Kio Ave 3	Opp Mayflower Sec Sch
54221	Ang Mo Kio Ave 3	Opp Ang Mo Kio Pr Sch
54229	Ang Mo Kio Ave 3	Ang Mo Kio Pr Sch
54231	Ang Mo Kio Ave 3	Blk 129
54239	Ang Mo Kio Ave 3	Blk 209
54241	Ang Mo Kio Ave 3	Blk 700B
54247	Ang Mo Kio Ave 3	Blk 322
54248	Ang Mo Kio Ave 3	Blk 324
54251	Ang Mo Kio Ave 5	Aft Grandeur 8
54259	Ang Mo Kio Ave 5	Opp Grandeur 8
54261	Ang Mo Kio Ave 3	Ang Mo Kio Stn
54269	Ang Mo Kio Ave 3	Opp Ang Mo Kio Stn
54271	Ang Mo Kio Ave 3	Blk 586
54279	Ang Mo Kio Ave 3	Blk 427
54281	Ang Mo Kio Ave 3	Blk 570
54289	Ang Mo Kio Ave 3	Blk 452
54291	Ang Mo Kio Ave 3	Blk 564
54299	Ang Mo Kio Ave 3	Opp Blk 565
54301	Ang Mo Kio Ave 3	Blk 5022
54309	Ang Mo Kio Ave 3	Opp Blk 5022
54311	Ang Mo Kio Ave 8	Blk 332
54319	Ang Mo Kio Ave 8	Opp Christ The King Ch
54321	Ang Mo Kio Ave 8	Blk 354
54329	Ang Mo Kio Ave 8	Blk 420
54331	Ang Mo Kio Ave 8	Blk 346
54339	Ang Mo Kio Ave 8	Blk 422
54341	Ang Mo Kio Ave 8	Opp Blk 504
54349	Ang Mo Kio Ave 8	Blk 504
54351	Ang Mo Kio Ave 5	Nanyang Poly
54359	Ang Mo Kio Ave 5	Blk 502
54369	Ang Mo Kio Ind Pk 1	Opp Blk 4025
54371	Ang Mo Kio Ave 10	Blk 409A
54379	Ang Mo Kio Ave 10	Blk 475
54381	Ang Mo Kio Ave 10	Blk 443
54389	Ang Mo Kio Ave 10	Blk 465
54391	Ang Mo Kio Ave 8	Aft Ang Mo Kio Int
54399	Ang Mo Kio Ave 8	Ang Mo Kio Stn
54401	Ang Mo Kio St 52	Blk 522
54409	Ang Mo Kio St 52	Opp Blk 522
54411	Ang Mo Kio St 52	Blk 527
54419	Ang Mo Kio St 52	Opp Blk 527
54429	Ang Mo Kio St 54	Blk 561
54439	Ang Mo Kio St 54	Blk 549
54441	Ang Mo Kio St 53	Blk 507
54449	Ang Mo Kio St 53	Opp Blk 507
54451	Ang Mo Kio Ave 5	Blk 643
54459	Ang Mo Kio Ave 5	Blk 151
54461	Ang Mo Kio Ave 5	Blk 649
54469	Ang Mo Kio Ave 5	Opp Blk 649
54471	Ang Mo Kio Ave 5	Opp Blk 538
54479	Ang Mo Kio Ave 5	Blk 538
54481	Ang Mo Kio Ave 5	Ite Coll Ctrl
54489	Ang Mo Kio Ave 5	Opp Ite Coll Ctrl
54491	Ang Mo Kio Ave 5	Aft CTE
54499	Ang Mo Kio Ave 5	Bef CTE
54501	Ang Mo Kio Ave 5	Opp AMK Ind Pk 2
54509	Ang Mo Kio Ave 5	Aft Blk 5000
54511	Ang Mo Kio Ind Pk 2	Blk 5028
54519	Ang Mo Kio Ind Pk 2	Opp Blk 5023
54521	Ang Mo Kio Ind Pk 2	Blk 5046
54529	Ang Mo Kio Ind Pk 2	Opp Blk 5043
54531	Bishan Rd	Opp Bishan Pk
54539	Bishan Rd	Bishan Pk
54571	Ang Mo Kio Ave 10	Blk 532
54579	Ang Mo Kio Ave 10	Blk 540
54581	Ang Mo Kio Ave 10	Blk 574
54589	Ang Mo Kio Ave 10	Blk 555
54591	Ang Mo Kio Ind Pk 2	Opp Blk 5060
54599	Ang Mo Kio Ind Pk 2	Blk 5056
54601	Ang Mo Kio Ave 10	Townsville Pr Sch
54609	Ang Mo Kio Ave 10	Opp Townsville Pr Sch
54611	Ang Mo Kio Ave 1	Blk 220
54619	Ang Mo Kio Ave 1	Opp Blk 220
54621	Ang Mo Kio Ave 1	Blk 223
54629	Ang Mo Kio Ave 1	Opp Blk 223
54631	Ang Mo Kio Ind Pk 2	Bef Ang Mo Kio Ind Pk 2A
54641	Ang Mo Kio Ind Pk 2	Sing Ind Cplx
54651	Ang Mo Kio Ave 5	Opp Techplace 2
54659	Ang Mo Kio Ave 5	Techplace 2
55009	Ang Mo Kio St 63	Ang Mo Kio Depot
55011	Yio Chu Kang Rd	Opp The Calrose
55019	Yio Chu Kang Rd	The Calrose
55021	Yio Chu Kang Rd	Opp Seasons Pk
55029	Yio Chu Kang Rd	Seasons Pk
55031	Yio Chu Kang Rd	Opp NCS Hub
55039	Yio Chu Kang Rd	NCS Hub
55041	Yio Chu Kang Rd	Opp Ue Bizhub Ctrl
55049	Yio Chu Kang Rd	Ue Bizhub Ctrl
55051	Yio Chu Kang Rd	Opp ST Electronics
55059	Yio Chu Kang Rd	ST Electronics
55071	Yio Chu Kang Rd	Bef KLC Intl Inst
55079	Yio Chu Kang Rd	Aft KLC Intl Inst
55081	Yio Chu Kang Rd	Opp Sunrise Gdns
55089	Yio Chu Kang Rd	Aft Sunrise Gdns
55101	Yio Chu Kang Rd	Opp Serenity Pk
55109	Yio Chu Kang Rd	Serenity Pk
55111	Ang Mo Kio Ave 5	Blk 180
55119	Ang Mo Kio Ave 5	Blk 617
55121	Ang Mo Kio Ave 5	Opp Blk 604
55129	Ang Mo Kio Ave 5	Blk 604
55131	Ang Mo Kio Ave 4	Blk 612
55139	Ang Mo Kio Ave 4	Blk 641
55141	Ang Mo Kio Ave 4	Opp Blk 622
55149	Ang Mo Kio Ave 4	Blk 622
55151	Ang Mo Kio Ave 9	Ang Mo Kio Comm Hosp
55159	Ang Mo Kio Ave 9	Opp Ang Mo Kio Comm Hosp
55169	Ang Mo Kio St 61	Mkt/FC
55171	Ang Mo Kio Ave 6	Castle Green
55179	Ang Mo Kio Ave 6	Opp Castle Green
55181	Ang Mo Kio Ave 6	Opp Yio Chu Kang Stn
55189	Ang Mo Kio Ave 6	Yio Chu Kang Stn
55199	Ang Mo Kio St 61	Blk 645
55201	Ang Mo Kio Ave 6	Opp Anderson JC
55209	Ang Mo Kio Ave 6	Anderson JC
55211	Ang Mo Kio St 62	Aft Ang Mo Kio Fire Stn
55219	Ang Mo Kio St 62	Bef Ang Mo Kio Ave 9
55221	Ang Mo Kio St 64	Opp SMRT Buses AMK Depot
55229	Ang Mo Kio St 64	SMRT Buses AMK Depot
55231	Ang Mo Kio St 63	Opp SBST East District
55239	Ang Mo Kio St 63	SBST East District
55241	Lentor Ave	Aft Yio Chu Kang Rd
55249	Lentor Ave	Bef Yio Chu Kang Rd
55251	Lentor Ave	Countryside Est
55259	Lentor Ave	Opp Countryside Est
55261	Lentor Ave	Bullion Pk Condo
55269	Lentor Ave	Opp Bullion Pk Condo
55271	Lentor Ave	Aft Lentor Flyover
55279	Lentor Ave	Lentor Flyover
55281	Lentor Ave	Aft SLE
55289	Lentor Ave	LP 94
55301	Ang Mo Kio Ave 9	AMK Police Div HQ
55309	Ang Mo Kio Ave 9	Opp AMK Police Div HQ
